Video_id,Segment_id,Label,Label_binary,Label_7
SKTyBOhDX6U,5,0.67,positive,slightly positive
SKTyBOhDX6U,6,-0.67,negative,slightly negative
SKTyBOhDX6U,7,2.0,positive,positive
SKTyBOhDX6U,8,1.0,positive,slightly positive
SKTyBOhDX6U,9,-0.33,negative,Neutral
SYQ_zv8dWng,0,0.67,positive,slightly positive
SYQ_zv8dWng,1,0.33,positive,Neutral
SYQ_zv8dWng,2,-0.67,negative,slightly negative
SYQ_zv8dWng,3,0.67,positive,slightly positive
SYQ_zv8dWng,4,0.67,positive,slightly positive
SYQ_zv8dWng,5,0.33,positive,Neutral
SYQ_zv8dWng,6,0.0,negative,Neutral
SYQ_zv8dWng,7,0.67,positive,slightly positive
SYQ_zv8dWng,8,0.0,negative,Neutral
SYQ_zv8dWng,9,0.0,negative,Neutral
SZ7HK5ns6mE,0,1.67,positive,positive
SZ7HK5ns6mE,1,1.67,positive,positive
SZ7HK5ns6mE,2,2.0,positive,positive
SZ7HK5ns6mE,3,2.0,positive,positive
SZ7HK5ns6mE,4,0.67,positive,slightly positive
SZ7HK5ns6mE,5,1.67,positive,positive
SZ7HK5ns6mE,6,-1.0,negative,slightly negative
SZ7HK5ns6mE,7,1.33,positive,positive
Sb6ftNgzz9M,0,0.33,positive,Neutral
Sb6ftNgzz9M,1,0.67,positive,slightly positive
Sb6ftNgzz9M,2,0.33,positive,Neutral
Sb6ftNgzz9M,3,0.0,negative,Neutral
Sq6DIhFxPqQ,0,0.33,positive,Neutral
Sq6DIhFxPqQ,1,0.67,positive,slightly positive
Sq6DIhFxPqQ,2,0.0,negative,Neutral
Sq6DIhFxPqQ,3,0.0,negative,Neutral
SqAiJrvHXNA,0,1.0,positive,slightly positive
SqAiJrvHXNA,1,0.33,positive,Neutral
SqAiJrvHXNA,2,1.0,positive,slightly positive
SqAiJrvHXNA,3,1.33,positive,positive
SqAiJrvHXNA,4,1.0,positive,slightly positive
SqAiJrvHXNA,5,1.0,positive,slightly positive
SqAiJrvHXNA,6,1.0,positive,slightly positive
SqAiJrvHXNA,7,1.0,positive,slightly positive
SqAiJrvHXNA,8,1.33,positive,positive
SqAiJrvHXNA,9,1.67,positive,positive
SqAiJrvHXNA,10,1.0,positive,slightly positive
SqAiJrvHXNA,11,0.33,positive,Neutral
SqofxdeEcjg,0,1.33,positive,positive
SqofxdeEcjg,1,1.67,positive,positive
SqofxdeEcjg,2,1.0,positive,slightly positive
SqofxdeEcjg,3,1.33,positive,positive
SqofxdeEcjg,4,0.33,positive,Neutral
SwT0gh0V8fI,0,0.67,positive,slightly positive
SwT0gh0V8fI,1,0.0,negative,Neutral
SwT0gh0V8fI,2,1.33,positive,positive
SwT0gh0V8fI,3,0.33,positive,Neutral
SwT0gh0V8fI,4,0.33,positive,Neutral
SwT0gh0V8fI,5,-0.33,negative,Neutral
SwT0gh0V8fI,6,0.0,negative,Neutral
SwT0gh0V8fI,7,0.67,positive,slightly positive
SwT0gh0V8fI,8,1.67,positive,positive
SwT0gh0V8fI,9,-0.33,negative,Neutral
SwT0gh0V8fI,10,-0.33,negative,Neutral
SwT0gh0V8fI,11,0.0,negative,Neutral
SwT0gh0V8fI,12,0.0,negative,Neutral
SwT0gh0V8fI,13,2.33,positive,very positive
TLPlduck5II,0,-1.67,negative,negative
TLPlduck5II,1,-1.33,negative,negative
TLPlduck5II,2,0.0,negative,Neutral
TLPlduck5II,3,0.0,negative,Neutral
TLPlduck5II,4,0.67,positive,slightly positive
TLPlduck5II,5,1.67,positive,positive
TXiOSZdaLJ8,0,0.0,negative,Neutral
TXiOSZdaLJ8,1,0.67,positive,slightly positive
TXiOSZdaLJ8,2,0.33,positive,Neutral
TcTGCIh6e5s,0,0.0,negative,Neutral
TcTGCIh6e5s,1,0.67,positive,slightly positive
TcTGCIh6e5s,2,0.0,negative,Neutral
TcTGCIh6e5s,3,0.33,positive,Neutral
TcTGCIh6e5s,4,0.0,negative,Neutral
TcTGCIh6e5s,5,0.0,negative,Neutral
TcTGCIh6e5s,6,0.0,negative,Neutral
TqQgIxR7thU,0,0.0,negative,Neutral
TsfyeZ8hgwE,0,0.33,positive,Neutral
TsfyeZ8hgwE,1,2.67,positive,very positive
TsfyeZ8hgwE,2,1.67,positive,positive
TtAyUQtmTLk,0,0.0,negative,Neutral
TtAyUQtmTLk,1,-0.67,negative,slightly negative
TtAyUQtmTLk,2,-0.33,negative,Neutral
TtAyUQtmTLk,3,2.0,positive,positive
TtAyUQtmTLk,4,0.33,positive,Neutral
TxRtSItpGMo,0,0.67,positive,slightly positive
TxRtSItpGMo,1,2.33,positive,very positive
TxRtSItpGMo,2,2.0,positive,positive
TxRtSItpGMo,3,1.33,positive,positive
TxRtSItpGMo,4,2.0,positive,positive
U-KihZeIfKI,0,1.33,positive,positive
U-KihZeIfKI,1,1.0,positive,slightly positive
U-KihZeIfKI,2,1.33,positive,positive
U-KihZeIfKI,3,0.33,positive,Neutral
U-KihZeIfKI,4,1.0,positive,slightly positive
U-KihZeIfKI,5,0.33,positive,Neutral
U-KihZeIfKI,6,0.67,positive,slightly positive
U-KihZeIfKI,7,0.67,positive,slightly positive
U-KihZeIfKI,8,-1.0,negative,slightly negative
U-KihZeIfKI,9,-0.67,negative,slightly negative
U-KihZeIfKI,10,-0.33,negative,Neutral
U-KihZeIfKI,11,-1.0,negative,slightly negative
U-KihZeIfKI,12,0.33,positive,Neutral
U-KihZeIfKI,13,1.33,positive,positive
U-KihZeIfKI,14,0.67,positive,slightly positive
U-KihZeIfKI,15,1.0,positive,slightly positive
U-KihZeIfKI,16,0.0,negative,Neutral
U-KihZeIfKI,17,0.0,negative,Neutral
U-KihZeIfKI,18,0.67,positive,slightly positive
U-KihZeIfKI,19,0.0,negative,Neutral
U-KihZeIfKI,20,0.33,positive,Neutral
U-KihZeIfKI,21,1.0,positive,slightly positive
U-KihZeIfKI,22,1.33,positive,positive
U-KihZeIfKI,23,1.67,positive,positive
U6IqFbpM-VM,0,1.67,positive,positive
U6IqFbpM-VM,1,0.0,negative,Neutral
U8VYG_g6yVE,0,2.0,positive,positive
U8VYG_g6yVE,1,1.33,positive,positive
U8VYG_g6yVE,2,2.67,positive,very positive
U8VYG_g6yVE,3,2.67,positive,very positive
UNLD7eYPzfQ,0,-1.0,negative,slightly negative
UNLD7eYPzfQ,1,-0.33,negative,Neutral
USkMa4Evv7U,0,1.0,positive,slightly positive
USkMa4Evv7U,1,1.33,positive,positive
USkMa4Evv7U,2,0.33,positive,Neutral
UTErYLpdAY0,0,1.33,positive,positive
UcV-bpksJi0,0,0.0,negative,Neutral
UcV-bpksJi0,1,0.0,negative,Neutral
UcV-bpksJi0,2,0.0,negative,Neutral
UiurP5k-f1A,0,1.0,positive,slightly positive
UiurP5k-f1A,1,1.0,positive,slightly positive
UiurP5k-f1A,2,1.0,positive,slightly positive
UjqA6KVW2m8,0,0.67,positive,slightly positive
UjqA6KVW2m8,1,1.67,positive,positive
UjqA6KVW2m8,2,-0.33,negative,Neutral
UjqA6KVW2m8,3,-0.67,negative,slightly negative
UjqA6KVW2m8,4,-1.33,negative,negative
UjqA6KVW2m8,5,0.67,positive,slightly positive
UjqA6KVW2m8,6,1.0,positive,slightly positive
UjqA6KVW2m8,7,-1.0,negative,slightly negative
UjqA6KVW2m8,8,1.67,positive,positive
UjqA6KVW2m8,9,2.0,positive,positive
Uu_XyXyKHAk,0,-1.0,negative,slightly negative
UweZVaFqruU,0,0.33,positive,Neutral
UweZVaFqruU,1,0.0,negative,Neutral
UweZVaFqruU,2,0.0,negative,Neutral
UweZVaFqruU,3,0.0,negative,Neutral
UweZVaFqruU,4,0.0,negative,Neutral
UweZVaFqruU,5,0.0,negative,Neutral
UweZVaFqruU,6,0.33,positive,Neutral
UweZVaFqruU,7,2.0,positive,positive
UweZVaFqruU,8,0.67,positive,slightly positive
V0SvSPkiJUY,0,-0.33,negative,Neutral
V0SvSPkiJUY,1,1.67,positive,positive
V0SvSPkiJUY,2,0.67,positive,slightly positive
V0SvSPkiJUY,3,2.33,positive,very positive
V0SvSPkiJUY,4,0.0,negative,Neutral
V0SvSPkiJUY,5,0.67,positive,slightly positive
V0SvSPkiJUY,6,0.67,positive,slightly positive
V0SvSPkiJUY,7,-0.33,negative,Neutral
V0SvSPkiJUY,8,1.67,positive,positive
V27mmEkN80g,0,0.0,negative,Neutral
V2X1NU5RkwY,0,0.0,negative,Neutral
V2X1NU5RkwY,1,-0.67,negative,slightly negative
V2X1NU5RkwY,2,0.33,positive,Neutral
V2X1NU5RkwY,3,0.0,negative,Neutral
V2X1NU5RkwY,4,0.0,negative,Neutral
V2X1NU5RkwY,5,0.0,negative,Neutral
V2X1NU5RkwY,6,-0.33,negative,Neutral
V7OFSHYcQD0,0,-0.33,negative,Neutral
VDkBM0ZG4q8,0,0.0,negative,Neutral
VDkBM0ZG4q8,1,0.33,positive,Neutral
VDkBM0ZG4q8,2,0.33,positive,Neutral
VDkBM0ZG4q8,3,0.67,positive,slightly positive
VDkBM0ZG4q8,4,0.0,negative,Neutral
VDkBM0ZG4q8,5,0.0,negative,Neutral
VDkBM0ZG4q8,6,0.0,negative,Neutral
VDkBM0ZG4q8,7,0.33,positive,Neutral
VDkBM0ZG4q8,8,0.33,positive,Neutral
VIVkYG31Oas,0,1.0,positive,slightly positive
VLQgw-88v4Q,0,2.0,positive,positive
VLQgw-88v4Q,1,2.33,positive,very positive
VLQgw-88v4Q,2,0.0,negative,Neutral
VLQgw-88v4Q,3,1.67,positive,positive
VLQgw-88v4Q,4,1.0,positive,slightly positive
VLQgw-88v4Q,5,2.33,positive,very positive
VLQgw-88v4Q,6,1.67,positive,positive
VLQgw-88v4Q,7,1.33,positive,positive
VLQgw-88v4Q,8,1.33,positive,positive
VS7xSvno7NA,0,1.0,positive,slightly positive
VS7xSvno7NA,1,0.33,positive,Neutral
VS7xSvno7NA,2,0.33,positive,Neutral
VS7xSvno7NA,3,-1.33,negative,negative
VS7xSvno7NA,4,-0.67,negative,slightly negative
VS7xSvno7NA,5,-0.67,negative,slightly negative
VS7xSvno7NA,6,0.0,negative,Neutral
VS7xSvno7NA,7,1.0,positive,slightly positive
VVtx4IDsHZA,0,-0.67,negative,slightly negative
VXy21GwGs8o,0,0.0,negative,Neutral
VXy21GwGs8o,1,1.67,positive,positive
Vdf1McvE9ao,0,0.0,negative,Neutral
Vdf1McvE9ao,1,0.33,positive,Neutral
Vdf1McvE9ao,2,-0.67,negative,slightly negative
Vdf1McvE9ao,3,-0.67,negative,slightly negative
Vdf1McvE9ao,4,0.0,negative,Neutral
Vdf1McvE9ao,5,-0.67,negative,slightly negative
Vdf1McvE9ao,6,-0.67,negative,slightly negative
Vdf1McvE9ao,7,-0.67,negative,slightly negative
Vdf1McvE9ao,8,0.67,positive,slightly positive
Vdf1McvE9ao,9,0.33,positive,Neutral
Vdf1McvE9ao,10,1.0,positive,slightly positive
Vdf1McvE9ao,11,1.0,positive,slightly positive
Vdf1McvE9ao,12,0.0,negative,Neutral
Vlas-mPydcg,0,1.67,positive,positive
Vlas-mPydcg,1,0.67,positive,slightly positive
Vlas-mPydcg,2,0.0,negative,Neutral
Vlas-mPydcg,3,1.0,positive,slightly positive
Vlas-mPydcg,4,0.33,positive,Neutral
Vlas-mPydcg,5,2.67,positive,very positive
VsXGwSZazwA,0,0.67,positive,slightly positive
VsXGwSZazwA,1,0.0,negative,Neutral
VsXGwSZazwA,2,1.33,positive,positive
VsXGwSZazwA,3,1.0,positive,slightly positive
VsXGwSZazwA,4,0.0,negative,Neutral
VsXGwSZazwA,5,0.0,negative,Neutral
VsXGwSZazwA,6,1.67,positive,positive
VsXGwSZazwA,7,1.67,positive,positive
VwGPIUNayKM,0,0.0,negative,Neutral
VwGPIUNayKM,1,0.0,negative,Neutral
VwGPIUNayKM,2,0.0,negative,Neutral
VwGPIUNayKM,3,0.0,negative,Neutral
VwGPIUNayKM,4,-1.0,negative,slightly negative
VwGPIUNayKM,5,-0.33,negative,Neutral
VwGPIUNayKM,6,0.67,positive,slightly positive
VwGPIUNayKM,7,0.67,positive,slightly positive
VwGPIUNayKM,8,1.0,positive,slightly positive
W1CWpktWtTs,0,2.67,positive,very positive
W1CWpktWtTs,1,1.33,positive,positive
W1CWpktWtTs,2,1.0,positive,slightly positive
W1CWpktWtTs,3,0.33,positive,Neutral
W1CWpktWtTs,4,0.0,negative,Neutral
W1CWpktWtTs,5,1.0,positive,slightly positive
W1CWpktWtTs,6,1.33,positive,positive
W1CWpktWtTs,7,0.0,negative,Neutral
W1CWpktWtTs,8,0.67,positive,slightly positive
W1CWpktWtTs,9,0.0,negative,Neutral
WBA79Q3e_PU,0,1.0,positive,slightly positive
WJM8u2I2rQ4,0,0.0,negative,Neutral
WJM8u2I2rQ4,1,0.0,negative,Neutral
WJM8u2I2rQ4,2,0.67,positive,slightly positive
WQFRctNL8AA,0,0.0,negative,Neutral
WQFRctNL8AA,1,-0.67,negative,slightly negative
WbtsuXkaGeg,0,0.67,positive,slightly positive
WbtsuXkaGeg,1,0.0,negative,Neutral
WfNiQBXmPw8,0,0.0,negative,Neutral
WfNiQBXmPw8,1,0.0,negative,Neutral
WfNiQBXmPw8,2,-0.33,negative,Neutral
WfNiQBXmPw8,3,-1.33,negative,negative
WfNiQBXmPw8,4,0.33,positive,Neutral
WfNiQBXmPw8,5,0.33,positive,Neutral
WfNiQBXmPw8,6,0.0,negative,Neutral
WfNiQBXmPw8,7,-1.67,negative,negative
WfNiQBXmPw8,8,0.0,negative,Neutral
WfNiQBXmPw8,9,0.33,positive,Neutral
WgI8IbJtXHw,0,0.0,negative,Neutral
WgI8IbJtXHw,1,2.0,positive,positive
Wmhif6hmPTQ,0,0.0,negative,Neutral
Wmhif6hmPTQ,1,0.0,negative,Neutral
Wmhif6hmPTQ,2,0.0,negative,Neutral
WoL4fCxGd8Q,0,-2.33,negative,very negative
WoL4fCxGd8Q,1,-0.33,negative,Neutral
WoL4fCxGd8Q,2,0.33,positive,Neutral
WoL4fCxGd8Q,3,0.0,negative,Neutral
WoL4fCxGd8Q,4,-1.67,negative,negative
WoL4fCxGd8Q,5,-0.33,negative,Neutral
WoL4fCxGd8Q,6,-0.33,negative,Neutral
WoL4fCxGd8Q,7,0.0,negative,Neutral
WoL4fCxGd8Q,8,0.0,negative,Neutral
WoL4fCxGd8Q,9,0.0,negative,Neutral
WoL4fCxGd8Q,10,0.0,negative,Neutral
WoL4fCxGd8Q,11,-2.33,negative,very negative
WoL4fCxGd8Q,12,1.0,positive,slightly positive
Wu-wQTmxRgo,0,2.0,positive,positive
WuaoxGAKue0,0,-0.33,negative,Neutral
X2Hs89fZ2-c,0,0.0,negative,Neutral
X2Hs89fZ2-c,1,0.0,negative,Neutral
X2Hs89fZ2-c,2,0.33,positive,Neutral
X2Hs89fZ2-c,3,1.0,positive,slightly positive
X2Hs89fZ2-c,4,1.0,positive,slightly positive
X2Hs89fZ2-c,5,0.0,negative,Neutral
X2Hs89fZ2-c,6,1.33,positive,positive
X2Hs89fZ2-c,7,0.0,negative,Neutral
X2Hs89fZ2-c,8,0.33,positive,Neutral
X2Hs89fZ2-c,9,0.0,negative,Neutral
X2Hs89fZ2-c,10,0.0,negative,Neutral
X2Hs89fZ2-c,11,0.33,positive,Neutral
X2Hs89fZ2-c,12,0.33,positive,Neutral
X2Hs89fZ2-c,13,0.0,negative,Neutral
X2Hs89fZ2-c,14,0.0,negative,Neutral
X2Hs89fZ2-c,15,0.0,negative,Neutral
X2Hs89fZ2-c,16,1.0,positive,slightly positive
X2Hs89fZ2-c,17,0.67,positive,slightly positive
X2Hs89fZ2-c,18,0.0,negative,Neutral
X2Hs89fZ2-c,19,0.33,positive,Neutral
X2Hs89fZ2-c,20,0.33,positive,Neutral
X6N7UEFJLNY,0,0.33,positive,Neutral
X6N7UEFJLNY,1,0.33,positive,Neutral
X6N7UEFJLNY,2,0.0,negative,Neutral
X6N7UEFJLNY,3,1.0,positive,slightly positive
X6N7UEFJLNY,4,0.67,positive,slightly positive
XDVit9ASVUg,0,0.0,negative,Neutral
XDVit9ASVUg,1,0.33,positive,Neutral
XKyumlBmix8,0,0.0,negative,Neutral
XKyumlBmix8,1,-0.67,negative,slightly negative
XKyumlBmix8,2,0.0,negative,Neutral
XKyumlBmix8,3,0.0,negative,Neutral
XKyumlBmix8,4,0.67,positive,slightly positive
XKyumlBmix8,5,0.67,positive,slightly positive
XLjpZUsFEXo,0,0.67,positive,slightly positive
XLjpZUsFEXo,1,1.33,positive,positive
XLjpZUsFEXo,2,1.0,positive,slightly positive
XLjpZUsFEXo,3,0.33,positive,Neutral
XLjpZUsFEXo,4,0.33,positive,Neutral
XVWiAArXYpE,0,0.0,negative,Neutral
XVWiAArXYpE,1,0.33,positive,Neutral
XVWiAArXYpE,2,0.0,negative,Neutral
XVWiAArXYpE,3,-0.33,negative,Neutral
XVWiAArXYpE,4,-0.67,negative,slightly negative
XVWiAArXYpE,5,0.0,negative,Neutral
XVWiAArXYpE,6,-1.33,negative,negative
XVWiAArXYpE,7,-2.0,negative,negative
XVWiAArXYpE,8,-0.33,negative,Neutral
XVWiAArXYpE,9,-0.33,negative,Neutral
XWIp0zH3qDM,0,1.0,positive,slightly positive
X_TusmBIlC0,0,0.0,negative,Neutral
X_TusmBIlC0,1,0.0,negative,Neutral
Xa086gxLJ3Y,0,0.33,positive,Neutral
Xa086gxLJ3Y,1,0.33,positive,Neutral
Xa086gxLJ3Y,2,0.33,positive,Neutral
XadAy93f1P8,0,0.0,negative,Neutral
XbkYA-iXUwA,0,0.33,positive,Neutral
XbkYA-iXUwA,1,0.0,negative,Neutral
XbkYA-iXUwA,2,0.0,negative,Neutral
XbkYA-iXUwA,3,0.33,positive,Neutral
XbkYA-iXUwA,4,-0.67,negative,slightly negative
XlTYSOaZ_vM,0,0.67,positive,slightly positive
XlTYSOaZ_vM,1,1.0,positive,slightly positive
XrNaL-MTjXg,0,0.0,negative,Neutral
XrNaL-MTjXg,1,0.67,positive,slightly positive
XrNaL-MTjXg,2,1.0,positive,slightly positive
XrNaL-MTjXg,3,1.33,positive,positive
XrNaL-MTjXg,4,2.67,positive,very positive
Xy57UpKRNEo,0,0.0,negative,Neutral
Xy57UpKRNEo,1,0.0,negative,Neutral
Xy57UpKRNEo,2,0.67,positive,slightly positive
Xy57UpKRNEo,3,0.33,positive,Neutral
Xy57UpKRNEo,4,-1.0,negative,slightly negative
Xy57UpKRNEo,5,0.0,negative,Neutral
Y2F51I-dzAg,0,0.67,positive,slightly positive
Y2F51I-dzAg,1,-0.33,negative,Neutral
Y2F51I-dzAg,2,0.33,positive,Neutral
Y2F51I-dzAg,3,0.0,negative,Neutral
Y2F51I-dzAg,4,1.0,positive,slightly positive
Y2F51I-dzAg,5,-0.33,negative,Neutral
Y8dI1GTWCk4,0,-1.0,negative,slightly negative
Y8dI1GTWCk4,1,0.33,positive,Neutral
Y8dI1GTWCk4,2,0.67,positive,slightly positive
Y8dI1GTWCk4,3,0.0,negative,Neutral
Y8dI1GTWCk4,4,0.0,negative,Neutral
Y8dI1GTWCk4,5,0.0,negative,Neutral
Y8dI1GTWCk4,6,1.33,positive,positive
Y8dI1GTWCk4,7,0.0,negative,Neutral
YCEllKyaCrc,0,-2.0,negative,negative
YCEllKyaCrc,1,0.33,positive,Neutral
YCEllKyaCrc,2,0.33,positive,Neutral
YCI-ZzclIPQ,0,0.0,negative,Neutral
YLK58srjhNI,0,-1.0,negative,slightly negative
YLK58srjhNI,1,-0.33,negative,Neutral
YLK58srjhNI,2,0.67,positive,slightly positive
YLK58srjhNI,3,0.33,positive,Neutral
YLK58srjhNI,4,1.33,positive,positive
YQZPnHZRp1w,0,0.33,positive,Neutral
YUNxD04EvfE,0,-0.33,negative,Neutral
YUNxD04EvfE,1,0.67,positive,slightly positive
YUNxD04EvfE,2,0.67,positive,slightly positive
YUNxD04EvfE,3,0.0,negative,Neutral
YUNxD04EvfE,4,-0.33,negative,Neutral
YUNxD04EvfE,5,0.67,positive,slightly positive
YUNxD04EvfE,6,0.33,positive,Neutral
YUNxD04EvfE,7,0.67,positive,slightly positive
YUNxD04EvfE,8,-0.67,negative,slightly negative
YUNxD04EvfE,9,0.33,positive,Neutral
YgyeyooSz0g,0,-0.33,negative,Neutral
YsMM_1R1vtw,0,-0.33,negative,Neutral
YsMM_1R1vtw,1,1.0,positive,slightly positive
YsMM_1R1vtw,2,1.33,positive,positive
YsMM_1R1vtw,3,1.33,positive,positive
YsMM_1R1vtw,4,0.67,positive,slightly positive
Z4iYSMMMycQ,0,0.0,negative,Neutral
Z4iYSMMMycQ,1,0.67,positive,slightly positive
ZHUFlEgKk-w,0,0.33,positive,Neutral
ZHUFlEgKk-w,1,-0.33,negative,Neutral
ZHUFlEgKk-w,2,0.67,positive,slightly positive
ZHUFlEgKk-w,3,1.0,positive,slightly positive
ZKErPftd--w,0,1.33,positive,positive
ZKErPftd--w,1,0.33,positive,Neutral
ZKErPftd--w,2,-1.33,negative,negative
ZKErPftd--w,3,-0.33,negative,Neutral
ZKErPftd--w,4,-1.0,negative,slightly negative
ZKErPftd--w,5,-0.33,negative,Neutral
ZKErPftd--w,6,-1.33,negative,negative
ZKErPftd--w,7,0.67,positive,slightly positive
ZKErPftd--w,8,0.67,positive,slightly positive
ZKErPftd--w,9,0.0,negative,Neutral
ZKKNd0zR8Io,0,0.0,negative,Neutral
ZKZ8UjaQQT4,0,0.67,positive,slightly positive
ZKZ8UjaQQT4,1,0.0,negative,Neutral
ZS1Nb0OWYNE,0,0.67,positive,slightly positive
ZS1Nb0OWYNE,1,0.67,positive,slightly positive
ZS1Nb0OWYNE,2,0.67,positive,slightly positive
ZS1Nb0OWYNE,3,2.0,positive,positive
ZS1Nb0OWYNE,4,0.0,negative,Neutral
ZS1Nb0OWYNE,5,1.33,positive,positive
ZS1Nb0OWYNE,6,2.0,positive,positive
ZS1Nb0OWYNE,7,0.33,positive,Neutral
ZS1Nb0OWYNE,8,0.0,negative,Neutral
ZS1Nb0OWYNE,9,1.0,positive,slightly positive
ZS1Nb0OWYNE,10,1.0,positive,slightly positive
ZS1Nb0OWYNE,11,0.67,positive,slightly positive
ZS1Nb0OWYNE,12,1.33,positive,positive
ZS1Nb0OWYNE,13,1.0,positive,slightly positive
ZS1Nb0OWYNE,14,2.67,positive,very positive
ZS1Nb0OWYNE,15,0.0,negative,Neutral
Zb7bdrjWyEY,0,-2.33,negative,very negative
ZcFzcd4ZoMg,0,1.0,positive,slightly positive
ZcFzcd4ZoMg,1,0.0,negative,Neutral
ZcFzcd4ZoMg,2,0.0,negative,Neutral
ZcFzcd4ZoMg,3,1.33,positive,positive
ZcFzcd4ZoMg,4,-0.33,negative,Neutral
ZcFzcd4ZoMg,5,1.0,positive,slightly positive
ZcFzcd4ZoMg,6,1.67,positive,positive
ZcFzcd4ZoMg,7,0.33,positive,Neutral
ZeH7gZw94k0,0,1.67,positive,positive
ZsLrKF7_Oos,0,0.0,negative,Neutral
ZsLrKF7_Oos,1,0.67,positive,slightly positive
ZtocGyL3Tfc,0,0.33,positive,Neutral
ZtocGyL3Tfc,1,0.67,positive,slightly positive
ZtocGyL3Tfc,2,1.0,positive,slightly positive
ZtocGyL3Tfc,3,-0.33,negative,Neutral
ZtocGyL3Tfc,4,0.67,positive,slightly positive
ZtocGyL3Tfc,5,0.0,negative,Neutral
ZtocGyL3Tfc,6,1.0,positive,slightly positive
ZtocGyL3Tfc,7,1.0,positive,slightly positive
ZtocGyL3Tfc,8,0.0,negative,Neutral
ZtocGyL3Tfc,9,0.33,positive,Neutral
ZtocGyL3Tfc,10,-1.33,negative,negative
ZtocGyL3Tfc,11,0.67,positive,slightly positive
ZtocGyL3Tfc,12,1.33,positive,positive
ZtocGyL3Tfc,13,1.67,positive,positive
ZtocGyL3Tfc,14,0.33,positive,Neutral
ZznoGQVwTtw,0,-0.67,negative,slightly negative
ZznoGQVwTtw,1,0.67,positive,slightly positive
ZznoGQVwTtw,2,1.33,positive,positive
ZznoGQVwTtw,3,0.67,positive,slightly positive
ZznoGQVwTtw,4,1.67,positive,positive
ZznoGQVwTtw,5,1.33,positive,positive
ZznoGQVwTtw,6,0.0,negative,Neutral
ZznoGQVwTtw,7,-1.67,negative,negative
_0efYOjQYRc,0,0.33,positive,Neutral
_0efYOjQYRc,1,0.67,positive,slightly positive
_1nvuNk7EFY,0,0.33,positive,Neutral
_1nvuNk7EFY,1,-0.33,negative,Neutral
_1nvuNk7EFY,2,0.0,negative,Neutral
_1nvuNk7EFY,3,0.67,positive,slightly positive
_1nvuNk7EFY,4,0.0,negative,Neutral
_1nvuNk7EFY,5,-0.33,negative,Neutral
_1nvuNk7EFY,6,0.0,negative,Neutral
_1nvuNk7EFY,7,-0.33,negative,Neutral
_1nvuNk7EFY,8,0.33,positive,Neutral
_1nvuNk7EFY,9,0.0,negative,Neutral
_1nvuNk7EFY,10,0.0,negative,Neutral
_1nvuNk7EFY,11,1.67,positive,positive
_1nvuNk7EFY,12,1.33,positive,positive
_OmWVs0-6UM,0,0.0,negative,Neutral
_OmWVs0-6UM,1,1.33,positive,positive
_OmWVs0-6UM,2,0.67,positive,slightly positive
_OmWVs0-6UM,3,2.33,positive,very positive
_WA0HtVEe8U,0,-0.33,negative,Neutral
_aJghSQmxD8,0,0.67,positive,slightly positive
_aJghSQmxD8,1,0.33,positive,Neutral
_aJghSQmxD8,2,0.67,positive,slightly positive
_on_E-ZWy0I,0,-1.33,negative,negative
_on_E-ZWy0I,1,1.33,positive,positive
_on_E-ZWy0I,2,2.0,positive,positive
_on_E-ZWy0I,3,0.0,negative,Neutral
_on_E-ZWy0I,4,0.0,negative,Neutral
_on_E-ZWy0I,5,0.0,negative,Neutral
_on_E-ZWy0I,6,0.67,positive,slightly positive
_on_E-ZWy0I,7,-0.33,negative,Neutral
_on_E-ZWy0I,8,1.0,positive,slightly positive
_on_E-ZWy0I,9,0.0,negative,Neutral
_on_E-ZWy0I,10,-0.33,negative,Neutral
_on_E-ZWy0I,11,0.0,negative,Neutral
_on_E-ZWy0I,12,0.33,positive,Neutral
_on_E-ZWy0I,13,0.0,negative,Neutral
_on_E-ZWy0I,14,0.33,positive,Neutral
_on_E-ZWy0I,15,-0.67,negative,slightly negative
_on_E-ZWy0I,16,-1.0,negative,slightly negative
_on_E-ZWy0I,17,0.33,positive,Neutral
_on_E-ZWy0I,18,0.0,negative,Neutral
_on_E-ZWy0I,19,2.0,positive,positive
_on_E-ZWy0I,20,0.67,positive,slightly positive
_on_E-ZWy0I,21,-0.67,negative,slightly negative
_on_E-ZWy0I,22,0.0,negative,Neutral
_q7DM8WkzAQ,0,1.0,positive,slightly positive
_q7DM8WkzAQ,1,0.33,positive,Neutral
_q7DM8WkzAQ,2,0.67,positive,slightly positive
_q7DM8WkzAQ,3,-0.67,negative,slightly negative
_q7DM8WkzAQ,4,0.33,positive,Neutral
_q7DM8WkzAQ,5,-1.0,negative,slightly negative
a4PHWxILDp0,0,0.0,negative,Neutral
a4PHWxILDp0,1,0.0,negative,Neutral
a4PHWxILDp0,2,-0.33,negative,Neutral
a4PHWxILDp0,3,0.0,negative,Neutral
a4PHWxILDp0,4,0.0,negative,Neutral
a4PHWxILDp0,5,0.0,negative,Neutral
a4PHWxILDp0,6,0.0,negative,Neutral
a4PHWxILDp0,7,0.0,negative,Neutral
a4PHWxILDp0,8,-0.67,negative,slightly negative
a4PHWxILDp0,9,0.0,negative,Neutral
a4PHWxILDp0,10,0.33,positive,Neutral
a4PHWxILDp0,11,0.67,positive,slightly positive
a4PHWxILDp0,12,0.0,negative,Neutral
a4PHWxILDp0,13,0.0,negative,Neutral
a8UMRrUjavI,0,-0.67,negative,slightly negative
